transaction_id,account_id,amount,transaction_type,date
952,126,1312.9,transfer,2025-12-21 09:36:26.093413
953,208,-1618.07,withdrawal,2025-06-06 09:36:26.093425
954,193,10.28,transfer,2025-11-16 09:36:26.093438
955,242,-1864.13,payment,2026-04-08 09:36:26.093450
956,145,-806.09,withdrawal,2026-04-12 09:36:26.093464
957,278,1631.18,transfer,2025-05-26 09:36:26.093477
958,164,1800.54,withdrawal,2025-06-28 09:36:26.093489
959,142,-1466.07,transfer,2025-07-18 09:36:26.093502
960,132,1121.88,withdrawal,2025-06-09 09:36:26.093515
961,267,-424.41,transfer,2025-12-21 09:36:26.093528
962,287,-822.74,transfer,2025-06-13 09:36:26.093544
963,169,-1866.76,withdrawal,2025-07-26 09:36:26.093557
964,187,-604.1,transfer,2025-11-26 09:36:26.093570
965,88,-1830.15,withdrawal,2026-01-19 09:36:26.093582
966,96,-352.03,transfer,2025-06-06 09:36:26.093595
967,67,1346.88,withdrawal,2025-09-04 09:36:26.093608
968,220,-1509.29,transfer,2026-01-25 09:36:26.093621
969,118,1434.45,withdrawal,2025-06-26 09:36:26.093633
970,35,-327.95,payment,2026-04-28 09:36:26.093646
971,59,-1606.41,transfer,2025-07-15 09:36:26.093658
972,276,-821.97,withdrawal,2025-11-14 09:36:26.093671
973,275,-741.41,withdrawal,2026-01-04 09:36:26.093683
974,59,-1013.59,payment,2026-02-23 09:36:26.093698
975,260,962.89,transfer,2025-06-24 09:36:26.093710
976,21,-732.38,withdrawal,2025-10-10 09:36:26.093723
977,6,-656.59,payment,2025-08-10 09:36:26.093738
978,264,-492.99,withdrawal,2025-07-29 09:36:26.093751
979,59,193.95,payment,2025-12-26 09:36:26.093763
980,299,-540.5,withdrawal,2025-11-12 09:36:26.093776
981,278,-740.27,withdrawal,2025-09-01 09:36:26.093789
982,59,-878.28,transfer,2025-06-21 09:36:26.093802
983,79,1715.64,withdrawal,2025-11-04 09:36:26.093814
984,211,-9.86,payment,2025-11-22 09:36:26.093827
985,255,425.17,payment,2025-08-22 09:36:26.093840
986,110,-370.12,transfer,2025-10-29 09:36:26.093852
987,165,-399.45,withdrawal,2025-07-31 09:36:26.093867
988,48,869.23,transfer,2025-12-18 09:36:26.093880
989,20,-727.21,transfer,2026-04-04 09:36:26.093893
990,111,1153.51,transfer,2025-06-18 09:36:26.093905
991,27,-477.34,payment,2026-01-26 09:36:26.093918
992,104,-1746.19,payment,2025-12-26 09:36:26.093931
993,70,-328.14,withdrawal,2026-01-21 09:36:26.093944
994,264,503.74,withdrawal,2025-09-03 09:36:26.093956
995,175,-1580.98,payment,2025-08-06 09:36:26.093969
996,186,665.81,payment,2026-03-11 09:36:26.093982
997,71,-61.17,payment,2026-02-06 09:36:26.093995
998,45,-1956.52,transfer,2025-07-30 09:36:26.094008
999,77,1522.48,transfer,2025-09-29 09:36:26.094022
1000,30,-348.16,withdrawal,2026-04-30 09:36:26.094035
1001,83,-1965.79,transfer,2026-01-23 09:36:26.094056
1002,175,662.85,payment,2026-02-23 09:36:26.094068
1003,44,-574.7,withdrawal,2026-02-02 09:36:26.094081
1004,151,1918.23,payment,2026-02-01 09:36:26.094094
1005,212,689.12,transfer,2026-04-24 09:36:26.094106
1006,284,-523.37,payment,2025-07-05 09:36:26.094119
1007,235,-986.58,withdrawal,2025-08-23 09:36:26.094132
1008,257,-1106.0,withdrawal,2026-03-13 09:36:26.094145
1009,220,1634.14,transfer,2026-03-23 09:36:26.094157
1010,171,141.96,withdrawal,2025-06-03 09:36:26.094170
1011,95,-246.25,transfer,2025-07-04 09:36:26.094183
1012,62,1847.21,withdrawal,2025-12-15 09:36:26.094196
1013,160,455.4,transfer,2026-03-06 09:36:26.094208
1014,221,1950.9,withdrawal,2025-11-04 09:36:26.094222
1015,100,-544.77,withdrawal,2025-05-26 09:36:26.094235
1016,229,-1518.58,withdrawal,2026-04-10 09:36:26.094248
1017,144,-1047.31,payment,2025-06-22 09:36:26.094260
1018,51,301.41,withdrawal,2026-04-25 09:36:26.094272
1019,28,-1412.02,payment,2026-01-01 09:36:26.094285
1020,182,1043.77,withdrawal,2026-04-03 09:36:26.094298
1021,98,-355.94,withdrawal,2025-12-30 09:36:26.094310
1022,149,-230.9,transfer,2025-10-12 09:36:26.094323
1023,111,53.61,withdrawal,2025-10-18 09:36:26.094336
1024,92,1518.99,withdrawal,2026-02-28 09:36:26.094349
1025,138,1782.8,transfer,2025-10-28 09:36:26.094361
1026,158,1291.97,payment,2026-05-12 09:36:26.094374
1027,264,-309.17,payment,2025-08-13 09:36:26.094386
1028,45,-618.86,transfer,2025-08-04 09:36:26.094399
1029,184,-1720.94,transfer,2026-05-16 09:36:26.094411
1030,206,747.66,withdrawal,2025-06-18 09:36:26.094423
1031,234,465.05,transfer,2026-02-06 09:36:26.094436
1032,247,1761.89,withdrawal,2025-11-18 09:36:26.094449
1033,1,-89.12,transfer,2026-01-19 09:36:26.094462
1034,165,233.65,withdrawal,2025-10-16 09:36:26.094475
1035,54,973.03,payment,2026-01-22 09:36:26.094488
1036,99,1007.89,withdrawal,2026-05-22 09:36:26.094501
1037,274,1912.28,payment,2026-05-15 09:36:26.094514
1038,256,1893.33,payment,2025-07-24 09:36:26.094526
1039,50,-702.46,transfer,2025-06-17 09:36:26.094538
1040,79,301.81,withdrawal,2026-01-17 09:36:26.094551
1041,75,-1594.92,withdrawal,2025-09-04 09:36:26.094564
1042,222,-1892.58,withdrawal,2025-06-07 09:36:26.094576
1043,88,-1690.43,transfer,2026-03-10 09:36:26.094589
1044,243,705.25,payment,2025-08-13 09:36:26.094602
1045,240,-1256.58,withdrawal,2025-07-16 09:36:26.094614
1046,94,826.71,withdrawal,2025-11-01 09:36:26.094628
1047,120,-35.71,withdrawal,2025-09-30 09:36:26.094640
1048,236,-505.57,transfer,2026-02-14 09:36:26.094654
1049,82,-772.28,withdrawal,2026-02-17 09:36:26.094667
1050,175,-1587.02,payment,2025-07-26 09:36:26.094680
1051,1,-637.7,withdrawal,2026-02-13 09:36:26.094692
1052,164,91.93,payment,2026-03-06 09:36:26.094705
1053,179,896.63,payment,2025-11-03 09:36:26.094718
1054,217,858.97,payment,2025-05-31 09:36:26.094731
1055,281,-1053.9,transfer,2025-12-12 09:36:26.094744
1056,246,1549.2,withdrawal,2025-05-27 09:36:26.094756
1057,43,-265.63,transfer,2025-05-23 09:36:26.094769
1058,59,-524.87,transfer,2026-05-17 09:36:26.094782
1059,107,-1582.48,payment,2026-01-28 09:36:26.094795
1060,119,912.21,withdrawal,2025-06-21 09:36:26.094807
1061,39,-1194.85,withdrawal,2026-03-01 09:36:26.094820
1062,239,-1338.93,payment,2025-06-26 09:36:26.094833
1063,196,-24.7,transfer,2025-09-16 09:36:26.094846
1064,217,-351.95,transfer,2026-01-22 09:36:26.094859
1065,284,-1178.66,payment,2026-02-26 09:36:26.094872
1066,258,-1902.68,transfer,2025-07-28 09:36:26.094885
1067,31,-1993.51,payment,2026-04-08 09:36:26.094897
1068,92,-1556.96,transfer,2026-03-25 09:36:26.094910
1069,159,-454.41,withdrawal,2026-03-05 09:36:26.094922
1070,46,-161.01,transfer,2025-06-20 09:36:26.094935
1071,63,994.26,withdrawal,2025-09-19 09:36:26.094947
1072,253,-123.52,withdrawal,2026-03-04 09:36:26.094960
1073,214,-1480.79,payment,2026-01-09 09:36:26.094972
1074,105,1833.57,payment,2025-06-03 09:36:26.094985
1075,113,853.8,transfer,2026-01-18 09:36:26.094997
1076,159,-1369.56,withdrawal,2025-08-07 09:36:26.095011
1077,123,517.55,withdrawal,2025-11-05 09:36:26.095024
1078,116,-1357.05,withdrawal,2025-10-15 09:36:26.095037
1079,268,-1561.08,withdrawal,2025-12-19 09:36:26.095050
1080,78,1355.74,withdrawal,2026-01-01 09:36:26.095062
1081,198,-1882.75,withdrawal,2025-06-12 09:36:26.095074
1082,154,9.78,withdrawal,2025-12-29 09:36:26.095087
1083,74,-874.62,withdrawal,2025-10-14 09:36:26.095100
1084,294,-173.12,withdrawal,2026-01-15 09:36:26.095112
1085,168,-958.64,payment,2025-05-23 09:36:26.095125
1086,11,775.74,withdrawal,2026-01-20 09:36:26.095138
1087,203,1635.84,transfer,2026-04-21 09:36:26.095150
1088,1,-687.9,transfer,2025-12-12 09:36:26.095162
1089,179,1551.34,withdrawal,2026-05-13 09:36:26.095175
1090,20,1330.47,payment,2026-01-16 09:36:26.095187
1091,133,313.38,payment,2025-08-15 09:36:26.095200
1092,201,-1235.06,payment,2025-11-04 09:36:26.095213
1093,77,-258.21,withdrawal,2026-04-26 09:36:26.095226
1094,24,-1966.98,withdrawal,2026-01-14 09:36:26.095238
1095,33,1358.77,payment,2026-05-04 09:36:26.095251
1096,296,1716.48,transfer,2025-12-16 09:36:26.095264
1097,162,333.6,transfer,2026-02-05 09:36:26.095277
1098,178,932.66,payment,2025-12-13 09:36:26.095289
1099,24,-1382.54,payment,2025-07-13 09:36:26.095302
1100,267,-455.04,payment,2026-01-17 09:36:26.095315
1101,83,-1047.48,transfer,2025-05-28 09:36:26.095328
1102,121,-1824.92,transfer,2025-06-12 09:36:26.095342
1103,227,-1070.92,withdrawal,2025-08-16 09:36:26.095355
1104,96,639.05,withdrawal,2025-09-18 09:36:26.095368
1105,300,-444.13,transfer,2025-08-15 09:36:26.095381
1106,265,-756.82,transfer,2025-08-18 09:36:26.095393
1107,109,-374.42,withdrawal,2025-11-25 09:36:26.095405
1108,16,-1446.17,withdrawal,2025-11-15 09:36:26.095420
1109,2,91.43,payment,2025-09-02 09:36:26.095432
1110,200,351.35,transfer,2025-11-22 09:36:26.095445
1111,183,-590.84,payment,2025-11-27 09:36:26.095457
1112,193,832.78,withdrawal,2025-10-31 09:36:26.095470
1113,86,-1113.88,transfer,2026-05-22 09:36:26.095483
1114,74,1584.76,payment,2025-10-10 09:36:26.095495
1115,260,532.86,withdrawal,2025-08-29 09:36:26.095508
1116,18,388.13,transfer,2025-08-15 09:36:26.095521
1117,296,1019.55,transfer,2025-11-01 09:36:26.095534
1118,217,1947.1,payment,2025-08-17 09:36:26.095547
1119,171,-1295.14,transfer,2026-04-06 09:36:26.095560
1120,240,-1964.99,withdrawal,2025-11-20 09:36:26.095572
1121,300,76.6,payment,2025-09-18 09:36:26.095585
1122,152,1346.28,withdrawal,2025-11-10 09:36:26.095598
1123,251,-1795.26,payment,2026-02-04 09:36:26.095610
1124,120,1817.93,payment,2025-10-04 09:36:26.095623
1125,277,722.08,transfer,2026-02-11 09:36:26.095635
1126,99,377.76,payment,2025-07-17 09:36:26.095648
1127,35,1969.48,payment,2025-10-22 09:36:26.095660
1128,136,1069.08,transfer,2026-02-28 09:36:26.095674
1129,126,-1088.08,payment,2025-09-20 09:36:26.095687
1130,112,-965.68,payment,2025-06-13 09:36:26.095700
1131,50,-713.68,withdrawal,2026-01-14 09:36:26.095713
1132,34,-1884.85,payment,2025-09-15 09:36:26.095725
1133,259,770.68,withdrawal,2026-04-22 09:36:26.095738
1134,285,-248.32,payment,2025-09-14 09:36:26.095751
1135,18,918.51,payment,2026-02-25 09:36:26.095764
1136,298,203.47,payment,2025-12-14 09:36:26.095776
1137,122,904.28,transfer,2026-05-02 09:36:26.095789
1138,288,416.2,withdrawal,2026-03-12 09:36:26.095802
1139,15,-86.36,transfer,2026-01-29 09:36:26.095815
1140,13,-1468.47,transfer,2026-03-30 09:36:26.095829
1141,24,-1417.49,withdrawal,2026-01-10 09:36:26.095841
1142,10,1741.88,payment,2025-08-06 09:36:26.095853
1143,20,-421.3,transfer,2025-07-25 09:36:26.095867
1144,111,515.97,payment,2026-03-22 09:36:26.095880
1145,177,-1363.6,payment,2025-07-07 09:36:26.095892
1146,77,1026.47,transfer,2026-02-28 09:36:26.095904
1147,221,36.59,transfer,2025-07-20 09:36:26.095917
1148,216,1616.78,transfer,2025-09-21 09:36:26.095929
1149,25,-1589.85,payment,2026-03-31 09:36:26.095943
1150,89,-1918.29,payment,2025-06-07 09:36:26.095955
1151,34,1953.85,payment,2025-07-19 09:36:26.095968
1152,206,1099.63,withdrawal,2025-09-07 09:36:26.095981
1153,107,744.47,transfer,2025-10-10 09:36:26.095994
1154,241,-1519.33,transfer,2026-03-23 09:36:26.096006
1155,87,-778.99,transfer,2025-05-27 09:36:26.096019
1156,126,601.39,payment,2026-05-11 09:36:26.096031
1157,119,451.09,payment,2026-04-19 09:36:26.096044
1158,280,1157.59,transfer,2025-10-10 09:36:26.096057
1159,223,1382.66,payment,2026-03-09 09:36:26.096069
1160,250,-979.86,payment,2026-03-29 09:36:26.096082
1161,274,-1983.87,withdrawal,2025-12-09 09:36:26.096094
1162,91,-493.33,payment,2026-04-11 09:36:26.096107
1163,228,-370.93,payment,2025-11-07 09:36:26.096119
1164,276,-1801.33,transfer,2025-11-04 09:36:26.096132
1165,90,999.63,transfer,2025-12-02 09:36:26.096145
1166,243,-1715.83,withdrawal,2025-09-13 09:36:26.096158
1167,288,-1406.41,withdrawal,2026-02-24 09:36:26.096170
1168,217,-629.95,transfer,2025-05-28 09:36:26.096183
1169,209,1248.12,transfer,2025-12-31 09:36:26.096195
1170,257,221.31,withdrawal,2025-12-18 09:36:26.096208
1171,116,102.58,transfer,2025-06-06 09:36:26.096220
1172,218,1524.33,payment,2025-07-30 09:36:26.096234
1173,200,-1589.62,withdrawal,2025-09-07 09:36:26.096247
1174,5,-196.25,withdrawal,2025-09-22 09:36:26.096259
1175,221,-1330.52,payment,2025-06-01 09:36:26.096272
1176,173,-643.32,payment,2025-09-02 09:36:26.096285
1177,300,-1974.82,withdrawal,2026-03-23 09:36:26.096298
1178,41,454.2,transfer,2025-11-08 09:36:26.096310
1179,171,-1673.34,payment,2026-05-20 09:36:26.096323
1180,109,-515.1,withdrawal,2025-08-29 09:36:26.096335
1181,233,-333.16,withdrawal,2025-12-07 09:36:26.096348
1182,97,-297.6,withdrawal,2025-05-25 09:36:26.096361
1183,86,-646.73,payment,2025-11-08 09:36:26.096373
1184,65,1868.47,withdrawal,2025-06-30 09:36:26.096386
1185,2,580.61,transfer,2026-01-23 09:36:26.096399
1186,105,-1758.57,payment,2026-04-23 09:36:26.096411
1187,284,1331.68,transfer,2025-11-22 09:36:26.096424
1188,2,410.11,withdrawal,2026-03-24 09:36:26.096436
1189,9,-566.61,withdrawal,2025-10-29 09:36:26.096449
1190,52,1085.21,transfer,2025-10-04 09:36:26.096462
1191,257,8.61,payment,2025-11-26 09:36:26.096474
1192,108,125.03,transfer,2025-10-28 09:36:26.096487
1193,80,-909.66,payment,2026-03-28 09:36:26.096502
1194,141,1231.8,transfer,2026-04-21 09:36:26.096515
1195,83,-1575.84,withdrawal,2025-08-16 09:36:26.096527
1196,271,659.16,withdrawal,2026-04-08 09:36:26.096540
1197,215,-959.25,withdrawal,2026-04-30 09:36:26.096552
1198,298,1055.62,withdrawal,2026-05-05 09:36:26.096564
1199,246,750.65,payment,2025-05-25 09:36:26.096577
1200,106,63.31,payment,2025-07-25 09:36:26.096589
1201,3,-1672.77,payment,2025-06-01 09:36:26.096602
1202,193,-770.75,transfer,2026-04-08 09:36:26.096615
1203,141,1878.97,transfer,2025-12-22 09:36:26.096627
1204,14,1172.41,withdrawal,2025-10-28 09:36:26.096641
1205,294,-1492.97,transfer,2026-03-16 09:36:26.096653
1206,75,1590.5,payment,2026-01-28 09:36:26.096666
1207,186,782.2,withdrawal,2025-06-27 09:36:26.096680
1208,96,1360.55,withdrawal,2025-10-23 09:36:26.096692
1209,209,-594.89,payment,2026-03-14 09:36:26.096705
1210,192,-1580.35,transfer,2025-07-30 09:36:26.096718
1211,58,575.82,withdrawal,2026-05-02 09:36:26.096731
1212,238,1461.79,withdrawal,2026-01-30 09:36:26.096744
1213,113,-1126.25,payment,2026-02-12 09:36:26.096756
1214,130,-192.38,transfer,2026-01-01 09:36:26.096769
1215,96,-170.94,payment,2025-06-27 09:36:26.096781
1216,44,449.63,transfer,2025-10-18 09:36:26.096794
1217,71,1992.05,payment,2025-12-02 09:36:26.096806
1218,281,-849.62,withdrawal,2026-01-24 09:36:26.096819
1219,282,-465.6,payment,2025-11-28 09:36:26.096832
1220,20,-1609.55,withdrawal,2026-02-23 09:36:26.096844
1221,222,-823.66,withdrawal,2025-11-22 09:36:26.096857
1222,102,91.22,transfer,2025-10-12 09:36:26.096870
1223,259,-1159.77,withdrawal,2026-02-13 09:36:26.096883
1224,125,460.75,transfer,2025-12-11 09:36:26.096896
1225,248,456.22,payment,2025-08-24 09:36:26.096911
1226,165,232.58,payment,2025-06-02 09:36:26.096923
1227,6,973.31,withdrawal,2025-10-12 09:36:26.096936
1228,205,647.31,payment,2025-10-23 09:36:26.096949
1229,256,-735.92,transfer,2026-03-21 09:36:26.096962
1230,235,1988.91,payment,2026-01-05 09:36:26.096975
1231,230,203.19,transfer,2025-10-23 09:36:26.096988
1232,43,1390.77,transfer,2026-05-01 09:36:26.097001
1233,221,-23.33,transfer,2025-08-21 09:36:26.097014
1234,69,1831.68,withdrawal,2026-03-23 09:36:26.097026
1235,156,-549.62,payment,2026-03-17 09:36:26.097038
1236,223,-1753.94,withdrawal,2025-10-28 09:36:26.097050
1237,267,1103.82,transfer,2025-12-20 09:36:26.097063
1238,241,976.09,payment,2026-03-27 09:36:26.097075
1239,280,331.22,payment,2026-01-10 09:36:26.097087
1240,179,-1472.87,payment,2026-05-12 09:36:26.097100
1241,169,-1532.28,transfer,2025-08-11 09:36:26.097112
1242,121,1814.66,payment,2025-08-29 09:36:26.097125
1243,60,282.78,payment,2026-01-19 09:36:26.097138
1244,207,1832.66,payment,2026-05-15 09:36:26.097151
1245,115,866.63,withdrawal,2026-03-17 09:36:26.097164
1246,272,109.36,payment,2026-02-05 09:36:26.097179
1247,97,254.0,transfer,2025-12-27 09:36:26.097192
1248,182,1933.6,transfer,2025-09-22 09:36:26.097205
1249,170,303.55,payment,2025-09-27 09:36:26.097218
1250,189,-1953.58,transfer,2026-04-29 09:36:26.097231
1251,78,332.08,withdrawal,2026-02-03 09:36:26.097243
1252,194,-1834.57,transfer,2025-09-27 09:36:26.097256
1253,151,1301.58,payment,2025-07-23 09:36:26.097268
1254,131,549.47,transfer,2025-08-07 09:36:26.097281
1255,177,1762.8,payment,2025-08-17 09:36:26.097293
1256,289,1816.71,withdrawal,2025-06-25 09:36:26.097306
1257,207,-555.03,transfer,2025-08-19 09:36:26.097319
1258,165,-525.13,withdrawal,2025-09-30 09:36:26.097331
1259,231,411.86,transfer,2025-06-23 09:36:26.097343
1260,85,911.06,withdrawal,2025-07-22 09:36:26.097355
1261,71,1094.13,transfer,2026-03-12 09:36:26.097367
1262,191,51.68,transfer,2026-05-06 09:36:26.097380
1263,197,-591.07,payment,2025-10-20 09:36:26.097393
1264,160,321.03,withdrawal,2025-12-13 09:36:26.097406
1265,47,1617.67,transfer,2026-02-13 09:36:26.097419
1266,180,-211.27,withdrawal,2025-12-16 09:36:26.097432
1267,184,1354.3,payment,2025-08-17 09:36:26.097446
1268,129,-1120.94,payment,2025-10-14 09:36:26.097458
1269,264,1536.23,withdrawal,2025-07-27 09:36:26.097471
1270,97,-1501.34,transfer,2026-04-17 09:36:26.097483
1271,161,1614.97,transfer,2025-09-06 09:36:26.097495
1272,243,-393.43,withdrawal,2025-12-20 09:36:26.097508
1273,8,555.81,withdrawal,2025-07-29 09:36:26.097520
1274,143,-1863.81,transfer,2025-10-08 09:36:26.097532
1275,185,-40.43,payment,2026-02-10 09:36:26.097544
1276,77,587.36,withdrawal,2025-12-03 09:36:26.097557
1277,74,-1244.2,payment,2025-12-06 09:36:26.097569
1278,128,-1003.53,payment,2026-02-06 09:36:26.097581
1279,10,768.47,transfer,2025-10-17 09:36:26.097594
1280,47,302.86,payment,2026-05-01 09:36:26.097607
1281,170,423.47,withdrawal,2026-02-05 09:36:26.097619
1282,78,-1538.54,withdrawal,2026-02-10 09:36:26.097632
1283,156,-1663.57,payment,2025-11-26 09:36:26.097645
1284,63,187.47,payment,2025-06-09 09:36:26.097658
1285,47,1198.14,payment,2025-11-24 09:36:26.097671
1286,257,-1005.46,withdrawal,2026-01-24 09:36:26.097684
1287,95,575.3,transfer,2025-09-22 09:36:26.097697
1288,196,-1444.1,transfer,2025-07-22 09:36:26.097710
1289,208,-378.82,transfer,2025-11-04 09:36:26.097722
1290,144,-746.56,withdrawal,2026-05-19 09:36:26.097735
1291,56,-1772.56,transfer,2026-03-02 09:36:26.097748
1292,4,1321.61,payment,2025-08-28 09:36:26.097760
1293,52,139.93,withdrawal,2026-05-12 09:36:26.097773
1294,154,361.31,transfer,2026-03-06 09:36:26.097786
1295,165,-1215.81,withdrawal,2026-01-20 09:36:26.097800
1296,216,-944.28,withdrawal,2025-09-01 09:36:26.097812
1297,129,699.68,withdrawal,2026-04-12 09:36:26.097825
1298,137,407.99,transfer,2026-02-05 09:36:26.097837
1299,57,-1880.56,payment,2026-05-02 09:36:26.097850
1300,83,-792.97,withdrawal,2026-04-18 09:36:26.097863
1301,263,1302.47,transfer,2025-11-17 09:36:26.097875
1302,105,1049.75,payment,2026-02-03 09:36:26.097889
1303,128,776.74,payment,2026-03-01 09:36:26.097901
1304,232,-445.62,withdrawal,2025-06-19 09:36:26.097914
1305,248,515.64,payment,2025-07-15 09:36:26.097927
1306,82,-308.34,payment,2025-08-11 09:36:26.097939
1307,90,-771.51,payment,2025-12-27 09:36:26.097952
1308,244,424.47,transfer,2025-10-17 09:36:26.097965
1309,175,-1291.67,withdrawal,2026-01-18 09:36:26.097977
1310,24,7.85,transfer,2025-08-20 09:36:26.097990
1311,173,-1995.03,withdrawal,2026-03-03 09:36:26.098002
1312,109,-217.01,transfer,2026-03-06 09:36:26.098015
1313,46,365.47,payment,2026-03-20 09:36:26.098029
1314,298,931.6,payment,2025-06-14 09:36:26.098041
1315,120,444.22,withdrawal,2026-01-26 09:36:26.098054
1316,203,1230.15,withdrawal,2025-12-26 09:36:26.098066
1317,177,1795.75,withdrawal,2025-09-07 09:36:26.098079
1318,107,-725.36,payment,2025-07-31 09:36:26.098091
1319,33,-627.61,transfer,2025-12-12 09:36:26.098104
1320,53,-1213.12,payment,2025-12-28 09:36:26.098116
1321,94,-1405.01,transfer,2025-08-06 09:36:26.098128
1322,255,960.51,payment,2026-04-25 09:36:26.098141
1323,90,-809.04,transfer,2025-06-13 09:36:26.098154
1324,220,1741.27,payment,2026-01-12 09:36:26.098166
1325,49,697.06,payment,2026-01-14 09:36:26.098179
1326,147,1007.5,transfer,2025-10-04 09:36:26.098192
1327,292,-1939.96,transfer,2026-05-15 09:36:26.098205
1328,193,974.43,payment,2025-07-18 09:36:26.098218
1329,130,-87.8,payment,2025-08-22 09:36:26.098231
1330,115,1827.89,payment,2026-01-21 09:36:26.098244
1331,8,-1095.09,payment,2025-11-09 09:36:26.098257
1332,62,-1681.1,transfer,2026-05-13 09:36:26.098270
1333,231,1660.66,withdrawal,2026-03-25 09:36:26.098282
1334,168,1564.55,payment,2025-09-10 09:36:26.098295
1335,69,-836.57,withdrawal,2025-10-16 09:36:26.098307
1336,105,-579.13,payment,2026-03-30 09:36:26.098320
1337,221,1612.92,withdrawal,2026-03-01 09:36:26.098332
1338,87,1371.32,withdrawal,2025-10-23 09:36:26.098345
1339,150,-187.44,transfer,2026-03-10 09:36:26.098358
1340,290,-515.75,transfer,2025-10-28 09:36:26.098370
1341,162,623.72,transfer,2026-05-03 09:36:26.098383
1342,65,-1573.56,payment,2026-01-02 09:36:26.098395
1343,145,250.74,payment,2026-01-26 09:36:26.098407
1344,101,530.88,transfer,2025-12-17 09:36:26.098420
1345,264,1174.5,withdrawal,2026-04-17 09:36:26.098432
1346,129,-880.35,withdrawal,2026-04-23 09:36:26.098445
1347,13,1057.06,withdrawal,2026-04-01 09:36:26.098459
1348,34,-1374.64,transfer,2025-10-12 09:36:26.098472
1349,83,-1372.71,transfer,2026-05-08 09:36:26.098485
1350,173,-542.95,payment,2025-12-06 09:36:26.098497
1351,15,-1435.99,withdrawal,2025-06-24 09:36:26.098509
1352,277,1836.77,transfer,2025-09-20 09:36:26.098523
1353,161,-747.25,withdrawal,2026-04-10 09:36:26.098535
1354,76,-617.24,withdrawal,2025-07-31 09:36:26.098547
1355,104,-1057.46,transfer,2026-02-01 09:36:26.098561
1356,180,-986.76,transfer,2026-03-25 09:36:26.098573
1357,151,-512.74,transfer,2025-06-24 09:36:26.098586
1358,267,-534.74,payment,2026-05-02 09:36:26.098598
1359,77,-1618.0,transfer,2025-10-02 09:36:26.098611
1360,109,-1622.48,withdrawal,2025-10-15 09:36:26.098624
1361,120,-615.58,payment,2025-10-02 09:36:26.098637
1362,151,-197.4,payment,2025-11-07 09:36:26.098649
1363,87,1498.05,transfer,2025-11-14 09:36:26.098662
1364,260,-893.52,payment,2025-06-21 09:36:26.098674
1365,97,-1620.71,transfer,2026-03-11 09:36:26.098687
1366,245,-201.96,transfer,2025-12-08 09:36:26.098700
1367,77,-1688.66,payment,2026-02-18 09:36:26.098713
1368,33,-128.86,withdrawal,2025-07-06 09:36:26.098725
1369,105,-1704.15,withdrawal,2025-07-01 09:36:26.098738
1370,140,1699.95,transfer,2026-05-12 09:36:26.098750
1371,178,909.85,withdrawal,2025-09-02 09:36:26.098762
1372,220,1549.04,transfer,2025-05-22 09:36:26.098774
1373,194,-1872.74,transfer,2026-01-20 09:36:26.098788
1374,91,-1029.36,transfer,2025-12-12 09:36:26.098800
1375,287,346.68,transfer,2025-09-20 09:36:26.098813
1376,50,1407.74,transfer,2026-03-09 09:36:26.098825
1377,121,-799.48,payment,2025-11-19 09:36:26.098838
1378,222,948.32,payment,2025-09-18 09:36:26.098851
1379,91,-356.19,payment,2026-05-09 09:36:26.098864
1380,125,-343.27,transfer,2025-08-30 09:36:26.098876
1381,172,1899.73,withdrawal,2026-05-08 09:36:26.098888
1382,49,187.6,payment,2026-01-19 09:36:26.098901
1383,209,-1685.62,transfer,2025-09-01 09:36:26.098913
1384,56,1648.91,withdrawal,2025-11-20 09:36:26.098926
1385,96,-1565.04,withdrawal,2026-02-22 09:36:26.098938
1386,97,-158.49,transfer,2025-11-10 09:36:26.098952
1387,27,345.49,payment,2025-12-04 09:36:26.098964
1388,77,-894.01,payment,2026-05-14 09:36:26.098976
1389,149,-1798.78,payment,2025-09-22 09:36:26.098989
1390,24,-1327.94,payment,2025-11-26 09:36:26.099002
1391,173,-1441.55,transfer,2025-12-05 09:36:26.099015
1392,197,762.31,withdrawal,2025-11-26 09:36:26.099027
1393,31,-895.96,transfer,2026-01-26 09:36:26.099040
1394,143,-1688.15,withdrawal,2026-04-27 09:36:26.099052
1395,171,-1009.03,transfer,2026-05-08 09:36:26.099066
1396,15,-1760.53,withdrawal,2026-05-13 09:36:26.099079
1397,158,1218.78,payment,2025-08-30 09:36:26.099092
1398,2,-801.33,withdrawal,2025-06-13 09:36:26.099105
1399,198,-1414.23,withdrawal,2025-09-01 09:36:26.099117
1400,234,1272.82,withdrawal,2026-05-15 09:36:26.099131
1401,149,-433.79,transfer,2026-01-08 09:36:26.099144
1402,199,-1392.22,transfer,2025-12-11 09:36:26.099157
1403,259,990.65,withdrawal,2026-01-02 09:36:26.099170
1404,147,179.93,transfer,2026-03-13 09:36:26.099183
1405,115,-418.77,payment,2025-07-10 09:36:26.099195
1406,28,1739.49,payment,2026-01-26 09:36:26.099211
1407,38,-1873.96,payment,2025-08-09 09:36:26.099226
1408,235,1200.22,payment,2025-10-01 09:36:26.099238
1409,86,-428.03,payment,2026-01-20 09:36:26.099251
1410,214,1411.28,transfer,2025-11-10 09:36:26.099263
1411,253,-127.57,withdrawal,2026-05-02 09:36:26.099276
1412,41,-661.32,withdrawal,2026-05-09 09:36:26.099289
1413,180,1207.66,payment,2025-07-12 09:36:26.099309
